Date,Province_State,Population,Elapsed_Days,Percentage_Home
2020-05-17,South Dakota,884659.0,67,32.49106454320728
2020-05-17,Tennessee,6829174.0,63,32.585928603201836
2020-05-17,Texas,28995881.0,60,34.36163439372567
2020-05-17,Utah,3205958.0,63,39.03605220819777
2020-05-17,Vermont,623989.0,64,35.959767004586155
2020-05-17,Virginia,8535519.0,63,39.13792253343488
2020-05-17,Washington,7614893.0,74,43.376065037141764
2020-05-17,West Virginia,1792147.0,56,31.87116588626898
2020-05-17,Wisconsin,5822434.0,63,43.86281136751375
2020-05-17,Wyoming,578759.0,63,33.502712043612014
2020-05-18,Alabama,4903185.0,63,25.51224948487287
2020-05-18,Alaska,731545.0,61,31.79547457329783
2020-05-18,Arizona,7278717.0,60,35.80439834810783
2020-05-18,Arkansas,3017804.0,64,26.276990555874292
2020-05-18,California,39512223.0,67,42.68579586428872
2020-05-18,Colorado,5758736.0,68,35.48910312183003
2020-05-18,Connecticut,3565287.0,65,41.41369713767193
2020-05-18,Delaware,973764.0,65,40.53734426427725
2020-05-18,District of Columbia,705749.0,0,50.149657597154395
2020-05-18,Florida,21477737.0,64,36.43911208475586
2020-05-18,Georgia,10617423.0,65,32.416151510861845
2020-05-18,Hawaii,1415872.0,62,36.83576556216098
2020-05-18,Idaho,1787065.0,61,32.262533732735854
2020-05-18,Illinois,12671821.0,65,39.42772235902038
2020-05-18,Indiana,6732219.0,61,33.314637809081304
2020-05-18,Iowa,3155070.0,67,31.29658287197203
2020-05-18,Kansas,2913314.0,62,29.088653244814697
2020-05-18,Kentucky,4467673.0,62,31.891027319448057
2020-05-18,Louisiana,4648794.0,66,26.982499190302573
2020-05-18,Maine,1344212.0,64,32.42349966692832
2020-05-18,Maryland,6045680.0,64,42.64844037289235
2020-05-18,Massachusetts,6892503.0,69,43.03720881148742
2020-05-18,Michigan,9986857.0,63,39.97477245617721
2020-05-18,Minnesota,5639632.0,64,35.89346658015403
2020-05-18,Mississippi,2976149.0,62,24.064325465308077
2020-05-18,Missouri,6137428.0,60,30.46068578245762
2020-05-18,Montana,1068778.0,64,30.72531954102228
2020-05-18,Nebraska,1934408.0,67,30.011800974871825
2020-05-18,Nevada,3080156.0,66,38.43824708675199
2020-05-18,New Hampshire,1359711.0,65,36.36751987919195
2020-05-18,New Jersey,8882190.0,65,43.49077415331222
2020-05-18,New Mexico,2096829.0,64,33.332900736494736
2020-05-18,New York,19453561.0,71,44.214611294540326
2020-05-18,North Carolina,10488084.0,62,32.8390505191766
2020-05-18,North Dakota,762062.0,61,28.287901438581592
2020-05-18,Ohio,11689100.0,62,35.47561835675875
2020-05-18,Oklahoma,3956971.0,60,24.922734830806853
2020-05-18,Oregon,4217737.0,67,39.05681094131589
2020-05-18,Pennsylvania,12801989.0,64,38.22023834219117
2020-05-18,Puerto Rico,3193694.0,58,52.921243843052366
2020-05-18,Rhode Island,1059361.0,66,39.669030654716785
2020-05-18,South Carolina,5148714.0,64,29.346800898516694
2020-05-18,South Dakota,884659.0,68,28.296352957703853
2020-05-18,Tennessee,6829174.0,64,29.57551465865457
2020-05-18,Texas,28995881.0,61,31.191473216876613
2020-05-18,Utah,3205958.0,64,32.15174415412744
2020-05-18,Vermont,623989.0,65,34.03082805348714
2020-05-18,Virginia,8535519.0,64,38.735125947369305
2020-05-18,Washington,7614893.0,75,39.70590566509361
2020-05-18,West Virginia,1792147.0,57,29.81129478831469
2020-05-18,Wisconsin,5822434.0,64,37.196909931409046
2020-05-18,Wyoming,578759.0,64,30.481298350457024
2020-05-19,Alabama,4903185.0,64,25.993787113586173
2020-05-19,Alaska,731545.0,62,34.50639437119641
2020-05-19,Arizona,7278717.0,61,36.62974117037429
2020-05-19,Arkansas,3017804.0,65,25.803171701573294
2020-05-19,California,39512223.0,68,41.39587847954568
2020-05-19,Colorado,5758736.0,69,36.720291650874884
2020-05-19,Connecticut,3565287.0,66,40.914381455499495
2020-05-19,Delaware,973764.0,66,40.973794406551825
2020-05-19,District of Columbia,705749.0,0,50.832103412943965
2020-05-19,Florida,21477737.0,65,35.51227019744679
2020-05-19,Georgia,10617423.0,66,30.894116890931848
2020-05-19,Hawaii,1415872.0,63,35.68901110647769
2020-05-19,Idaho,1787065.0,62,31.96364446336005
2020-05-19,Illinois,12671821.0,66,40.1797636118357
2020-05-19,Indiana,6732219.0,62,33.84962539719565
2020-05-19,Iowa,3155070.0,68,30.692306375025307
2020-05-19,Kansas,2913314.0,63,29.63082043756428
2020-05-19,Kentucky,4467673.0,63,32.31953723421952
2020-05-19,Louisiana,4648794.0,67,27.620211125436303
2020-05-19,Maine,1344212.0,65,33.20801704519381
2020-05-19,Maryland,6045680.0,65,43.268775739501294
2020-05-19,Massachusetts,6892503.0,70,43.12576479264955
2020-05-19,Michigan,9986857.0,64,38.24804545920455
2020-05-19,Minnesota,5639632.0,65,35.16170479730339
2020-05-19,Mississippi,2976149.0,63,23.59716558531065
2020-05-19,Missouri,6137428.0,61,29.96117936999234
2020-05-19,Montana,1068778.0,65,31.125971875623165
2020-05-19,Nebraska,1934408.0,68,30.059775541306106
2020-05-19,Nevada,3080156.0,67,38.414607802561534
2020-05-19,New Hampshire,1359711.0,66,35.92672064652979
2020-05-19,New Jersey,8882190.0,66,43.94672243116595
2020-05-19,New Mexico,2096829.0,65,34.590110984239125
2020-05-19,New York,19453561.0,72,44.47717376392791
2020-05-19,North Carolina,10488084.0,63,35.969883179008185
2020-05-19,North Dakota,762062.0,62,28.878928374959912
2020-05-19,Ohio,11689100.0,63,36.5948504046444
2020-05-19,Oklahoma,3956971.0,61,25.857037951953476
2020-05-19,Oregon,4217737.0,68,38.99176468989151
2020-05-19,Pennsylvania,12801989.0,65,39.2075755402384
2020-05-19,Puerto Rico,3193694.0,59,48.143149954274996
2020-05-19,Rhode Island,1059361.0,67,39.310822176396535
2020-05-19,South Carolina,5148714.0,65,30.30409260429493
2020-05-19,South Dakota,884659.0,69,29.15674892796033
2020-05-19,Tennessee,6829174.0,65,29.908935291843157
2020-05-19,Texas,28995881.0,62,31.856759605467094
2020-05-19,Utah,3205958.0,65,32.29306396169917
2020-05-19,Vermont,623989.0,66,33.68986738773588
2020-05-19,Virginia,8535519.0,65,39.10908780409291
2020-05-19,Washington,7614893.0,76,40.112378523473
2020-05-19,West Virginia,1792147.0,58,31.29491591384486
2020-05-19,Wisconsin,5822434.0,65,35.88897855127931
2020-05-19,Wyoming,578759.0,65,31.80960695121483
2020-05-20,Alabama,4903185.0,65,22.908899785286497
2020-05-20,Alaska,731545.0,63,28.675767984139696
2020-05-20,Arizona,7278717.0,62,33.38615325252866
2020-05-20,Arkansas,3017804.0,66,25.460666088512912
2020-05-20,California,39512223.0,69,40.317437334773935
2020-05-20,Colorado,5758736.0,70,33.928804845199664
2020-05-20,Connecticut,3565287.0,67,36.51782130821977
2020-05-20,Delaware,973764.0,67,38.137686045705415
2020-05-20,District of Columbia,705749.0,0,48.50368457718864
2020-05-20,Florida,21477737.0,66,33.16034989723211
2020-05-20,Georgia,10617423.0,67,31.004294351216604
2020-05-20,Hawaii,1415872.0,64,33.8436193834767
2020-05-20,Idaho,1787065.0,63,31.50362660868629
2020-05-20,Illinois,12671821.0,67,36.362026843212696
2020-05-20,Indiana,6732219.0,63,30.98500823685551
2020-05-20,Iowa,3155070.0,69,29.108210059185158
2020-05-20,Kansas,2913314.0,64,28.444379477447352
2020-05-20,Kentucky,4467673.0,64,29.831191403813428
2020-05-20,Louisiana,4648794.0,68,27.030904414999288
2020-05-20,Maine,1344212.0,66,31.42153220400382
2020-05-20,Maryland,6045680.0,66,42.10975922907968
2020-05-20,Massachusetts,6892503.0,71,40.98107882116168
2020-05-20,Michigan,9986857.0,65,33.943935409702426
2020-05-20,Minnesota,5639632.0,66,33.34125278367941
2020-05-20,Mississippi,2976149.0,64,22.687524693923308
2020-05-20,Missouri,6137428.0,62,28.567897051620765
2020-05-20,Montana,1068778.0,66,30.474343487242994
2020-05-20,Nebraska,1934408.0,69,29.22791482079509
2020-05-20,Nevada,3080156.0,68,36.12483185377151
2020-05-20,New Hampshire,1359711.0,67,33.06383017309077
2020-05-20,New Jersey,8882190.0,67,42.21647916572422
2020-05-20,New Mexico,2096829.0,66,32.066782263534776
2020-05-20,New York,19453561.0,73,41.950303651908534
2020-05-20,North Carolina,10488084.0,64,34.417588168492124
2020-05-20,North Dakota,762062.0,63,27.62921356581568
2020-05-20,Ohio,11689100.0,64,32.62448263127488
2020-05-20,Oklahoma,3956971.0,62,24.493596800414014
2020-05-20,Oregon,4217737.0,69,37.26041034333731
2020-05-20,Pennsylvania,12801989.0,66,36.82507206871731
2020-05-20,Puerto Rico,3193694.0,60,52.60452528069589
2020-05-20,Rhode Island,1059361.0,68,36.36410145402132
2020-05-20,South Carolina,5148714.0,66,30.07474824170875
2020-05-20,South Dakota,884659.0,70,28.355520918351928
2020-05-20,Tennessee,6829174.0,66,28.32497549261839
2020-05-20,Texas,28995881.0,63,30.63978085757515
2020-05-20,Utah,3205958.0,66,31.75288285920476
2020-05-20,Vermont,623989.0,67,31.472638304129767
2020-05-20,Virginia,8535519.0,66,37.43008143668617
2020-05-20,Washington,7614893.0,77,39.46956720101088
2020-05-20,West Virginia,1792147.0,59,29.70151772550751
2020-05-20,Wisconsin,5822434.0,66,30.973439208927516
2020-05-20,Wyoming,578759.0,66,30.430031795643306
2020-05-21,Alabama,4903185.0,66,22.051135776669806
2020-05-21,Alaska,731545.0,64,27.64620993814765
2020-05-21,Arizona,7278717.0,63,31.147500362592307
2020-05-21,Arkansas,3017804.0,67,24.56860672904733
2020-05-21,California,39512223.0,70,38.10840219467878
2020-05-21,Colorado,5758736.0,71,31.687402007697138
2020-05-21,Connecticut,3565287.0,68,34.62813741075586
2020-05-21,Delaware,973764.0,68,35.25519000876907
2020-05-21,District of Columbia,705749.0,0,45.57901116874897
2020-05-21,Florida,21477737.0,67,32.12564899384758
2020-05-21,Georgia,10617423.0,68,28.15829565649036
2020-05-21,Hawaii,1415872.0,65,33.23772190485196
2020-05-21,Idaho,1787065.0,64,28.97233199422541
2020-05-21,Illinois,12671821.0,68,34.629627504427816
2020-05-21,Indiana,6732219.0,64,29.344186319614483
2020-05-21,Iowa,3155070.0,70,28.205669486344426
2020-05-21,Kansas,2913314.0,65,29.649689116242374
2020-05-21,Kentucky,4467673.0,65,28.903124803569774
2020-05-21,Louisiana,4648794.0,69,26.28127446881287
2020-05-21,Maine,1344212.0,67,31.327993380726767
2020-05-21,Maryland,6045680.0,67,41.01836675846831
2020-05-21,Massachusetts,6892503.0,72,39.95380891675943
2020-05-21,Michigan,9986857.0,66,33.68363582931012
2020-05-21,Minnesota,5639632.0,67,34.44989880552186
2020-05-21,Mississippi,2976149.0,65,22.952961176197572
2020-05-21,Missouri,6137428.0,63,28.952765709827514
2020-05-21,Montana,1068778.0,67,31.242719868259865
2020-05-21,Nebraska,1934408.0,70,31.243957448441463
2020-05-21,Nevada,3080156.0,69,36.93845237576016
2020-05-21,New Hampshire,1359711.0,68,33.32996958688416
2020-05-21,New Jersey,8882190.0,68,41.28664286474496
2020-05-21,New Mexico,2096829.0,67,32.98834774521865
2020-05-21,New York,19453561.0,74,41.42763883682704
2020-05-21,North Carolina,10488084.0,65,33.70152655623063
2020-05-21,North Dakota,762062.0,64,28.135358110906125
2020-05-21,Ohio,11689100.0,65,32.01350402817776
2020-05-21,Oklahoma,3956971.0,63,25.757405871364828
2020-05-21,Oregon,4217737.0,70,37.022589499965946
2020-05-21,Pennsylvania,12801989.0,67,35.571731190923636
2020-05-21,Puerto Rico,3193694.0,61,49.16552613111629
2020-05-21,Rhode Island,1059361.0,69,36.10704012946736
2020-05-21,South Carolina,5148714.0,67,26.89998069369543
2020-05-21,South Dakota,884659.0,71,26.77167253739561
2020-05-21,Tennessee,6829174.0,67,26.862135940024427
2020-05-21,Texas,28995881.0,64,29.695582613743753
2020-05-21,Utah,3205958.0,67,29.564268710964928
2020-05-21,Vermont,623989.0,68,30.362947860203963
2020-05-21,Virginia,8535519.0,67,36.55739236810328
2020-05-21,Washington,7614893.0,78,38.86290969700596
2020-05-21,West Virginia,1792147.0,60,29.257267091455105
2020-05-21,Wisconsin,5822434.0,67,31.057968133540626
2020-05-21,Wyoming,578759.0,67,29.48878124748437
2020-05-22,Alabama,4903185.0,67,21.55325871777379
2020-05-22,Alaska,731545.0,65,27.43296279097855
2020-05-22,Arizona,7278717.0,64,29.972281786924828
2020-05-22,Arkansas,3017804.0,68,23.715600299627514
2020-05-22,California,39512223.0,71,37.30273176696354
2020-05-22,Colorado,5758736.0,72,32.4451557733494
2020-05-22,Connecticut,3565287.0,69,34.752576109046785
2020-05-22,Delaware,973764.0,69,38.373283055887825
2020-05-22,District of Columbia,705749.0,0,47.29175213475629
2020-05-22,Florida,21477737.0,68,30.645976260897346
2020-05-22,Georgia,10617423.0,69,27.093648229104325
2020-05-22,Hawaii,1415872.0,66,31.35276403246172
2020-05-22,Idaho,1787065.0,65,28.514434769596644
2020-05-22,Illinois,12671821.0,69,32.44693123040199
2020-05-22,Indiana,6732219.0,65,26.637628551130835
2020-05-22,Iowa,3155070.0,71,25.8817232882566
2020-05-22,Kansas,2913314.0,66,27.46942516167863
2020-05-22,Kentucky,4467673.0,66,25.38519769277741
2020-05-22,Louisiana,4648794.0,70,23.915090533251853
2020-05-22,Maine,1344212.0,68,27.28863902060543
2020-05-22,Maryland,6045680.0,68,39.411168380105636
2020-05-22,Massachusetts,6892503.0,73,34.868916725807985
2020-05-22,Michigan,9986857.0,67,31.088583702898532
2020-05-22,Minnesota,5639632.0,68,30.050270877331876
2020-05-22,Mississippi,2976149.0,66,20.92188302461689
2020-05-22,Missouri,6137428.0,64,26.275207141633253
2020-05-22,Montana,1068778.0,68,27.389310748456108
2020-05-22,Nebraska,1934408.0,71,28.7751154487511
2020-05-22,Nevada,3080156.0,70,34.31625805343256
2020-05-22,New Hampshire,1359711.0,69,29.480437489254637
2020-05-22,New Jersey,8882190.0,69,39.193683707142355
2020-05-22,New Mexico,2096829.0,68,29.89851896414908
2020-05-22,New York,19453561.0,75,38.876898518409256
2020-05-22,North Carolina,10488084.0,66,28.75955605237937
2020-05-22,North Dakota,762062.0,65,25.27730194006211
2020-05-22,Ohio,11689100.0,66,29.33106354206554
2020-05-22,Oklahoma,3956971.0,64,24.77450702248065
2020-05-22,Oregon,4217737.0,71,33.85271070098953
2020-05-22,Pennsylvania,12801989.0,68,35.547866025177726
2020-05-22,Puerto Rico,3193694.0,62,48.72336153870186
2020-05-22,Rhode Island,1059361.0,70,32.48911936999632
2020-05-22,South Carolina,5148714.0,68,25.18588301540146
2020-05-22,South Dakota,884659.0,72,24.65975605045813
2020-05-22,Tennessee,6829174.0,68,26.4160531163868
2020-05-22,Texas,28995881.0,65,27.96241933953499
2020-05-22,Utah,3205958.0,68,29.04650188335403
2020-05-22,Vermont,623989.0,69,29.68342766657218
2020-05-22,Virginia,8535519.0,68,34.136578305992906
2020-05-22,Washington,7614893.0,79,36.14410366721029
2020-05-22,West Virginia,1792147.0,61,27.297785757637605
2020-05-22,Wisconsin,5822434.0,68,29.183847110259862
2020-05-22,Wyoming,578759.0,68,27.66166521131741
2020-05-23,Alabama,4903185.0,68,23.157070495224147
2020-05-23,Alaska,731545.0,66,29.588944641982234
2020-05-23,Arizona,7278717.0,65,31.435532077835127
2020-05-23,Arkansas,3017804.0,69,25.201401390038424
2020-05-23,California,39512223.0,72,37.04740408708402
2020-05-23,Colorado,5758736.0,73,33.01565856848864
2020-05-23,Connecticut,3565287.0,70,38.93782946792473
2020-05-23,Delaware,973764.0,70,35.98063594321374
2020-05-23,District of Columbia,705749.0,0,42.24020991364637
2020-05-23,Florida,21477737.0,69,31.982289240727766
2020-05-23,Georgia,10617423.0,70,27.954252242870577
2020-05-23,Hawaii,1415872.0,67,33.32074304227633
2020-05-23,Idaho,1787065.0,66,31.655664456505324
2020-05-23,Illinois,12671821.0,70,35.81568026305676
2020-05-23,Indiana,6732219.0,66,29.85625133124885
2020-05-23,Iowa,3155070.0,72,28.571119880687874
2020-05-23,Kansas,2913314.0,67,28.00248450290483
2020-05-23,Kentucky,4467673.0,67,28.345448216954626
2020-05-23,Louisiana,4648794.0,71,27.915651493252355
2020-05-23,Maine,1344212.0,69,31.3667365229207
2020-05-23,Maryland,6045680.0,69,38.69187761921213
2020-05-23,Massachusetts,6892503.0,74,40.306719317319214
2020-05-23,Michigan,9986857.0,68,32.48215258719431
2020-05-23,Minnesota,5639632.0,69,32.99595060391965
2020-05-23,Mississippi,2976149.0,67,23.70420083662498
2020-05-23,Missouri,6137428.0,65,27.19446295639915
2020-05-23,Montana,1068778.0,69,31.28996140907486
2020-05-23,Nebraska,1934408.0,72,28.656072167145467
2020-05-23,Nevada,3080156.0,71,36.24344900751975
2020-05-23,New Hampshire,1359711.0,70,31.917246030591393
2020-05-23,New Jersey,8882190.0,70,44.01509609311383
2020-05-23,New Mexico,2096829.0,69,33.41299729821805
2020-05-23,New York,19453561.0,76,44.17800098737371
2020-05-23,North Carolina,10488084.0,67,29.323089536162172
2020-05-23,North Dakota,762062.0,66,28.056146947175733
2020-05-23,Ohio,11689100.0,67,30.096182305941362
2020-05-23,Oklahoma,3956971.0,65,26.183142171630678
2020-05-23,Oregon,4217737.0,72,35.47838542776609
2020-05-23,Pennsylvania,12801989.0,69,35.44277316476161
2020-05-23,Puerto Rico,3193694.0,63,51.26058530116598
2020-05-23,Rhode Island,1059361.0,71,38.132631269734546
2020-05-23,South Carolina,5148714.0,69,25.570226518411182
2020-05-23,South Dakota,884659.0,73,27.273079700638252
2020-05-23,Tennessee,6829174.0,69,26.79486876693685
2020-05-23,Texas,28995881.0,66,29.71802528254089
2020-05-23,Utah,3205958.0,69,29.7807252323268
2020-05-23,Vermont,623989.0,70,31.335877350757706
2020-05-23,Virginia,8535519.0,69,33.64133115476788
2020-05-23,Washington,7614893.0,80,37.05344269662344
2020-05-23,West Virginia,1792147.0,62,27.679735514785328
2020-05-23,Wisconsin,5822434.0,69,32.11820288292196
2020-05-23,Wyoming,578759.0,69,32.088625002969906
2020-05-24,Alabama,4903185.0,69,27.474573379437214
2020-05-24,Alaska,731545.0,67,36.22066740848882
2020-05-24,Arizona,7278717.0,66,35.36336794911906
2020-05-24,Arkansas,3017804.0,70,27.03835290706727
2020-05-24,California,39512223.0,73,38.894682597857596
2020-05-24,Colorado,5758736.0,74,38.50603981863825
2020-05-24,Connecticut,3565287.0,71,33.96156515418019
2020-05-24,Delaware,973764.0,71,37.48539284683867
2020-05-24,District of Columbia,705749.0,0,43.338653051346
2020-05-24,Florida,21477737.0,70,36.25497209431328
2020-05-24,Georgia,10617423.0,71,30.53956429600139
2020-05-24,Hawaii,1415872.0,68,34.77088850254629
2020-05-24,Idaho,1787065.0,67,32.71324236727189
2020-05-24,Illinois,12671821.0,71,35.840365790295365
2020-05-24,Indiana,6732219.0,67,31.38047103704036
2020-05-24,Iowa,3155070.0,73,31.722477930582553
2020-05-24,Kansas,2913314.0,68,32.04198756027003
2020-05-24,Kentucky,4467673.0,68,29.308098442350587
2020-05-24,Louisiana,4648794.0,72,29.18776284887379
2020-05-24,Maine,1344212.0,70,31.359205631843423
2020-05-24,Maryland,6045680.0,70,40.613615807910506
2020-05-24,Massachusetts,6892503.0,75,38.24463709841347
2020-05-24,Michigan,9986857.0,69,33.31818517627734
2020-05-24,Minnesota,5639632.0,70,34.09601155599797
2020-05-24,Mississippi,2976149.0,68,25.392937753286997
2020-05-24,Missouri,6137428.0,66,30.733538644652533
2020-05-24,Montana,1068778.0,70,31.111296222853408
2020-05-24,Nebraska,1934408.0,73,32.817516259348885
2020-05-24,Nevada,3080156.0,72,37.57551711262431
2020-05-24,New Hampshire,1359711.0,71,33.421929047008966
2020-05-24,New Jersey,8882190.0,71,39.19860497498589
2020-05-24,New Mexico,2096829.0,70,35.95122155337518
2020-05-24,New York,19453561.0,77,40.308705456937844
2020-05-24,North Carolina,10488084.0,68,31.987034910835852
2020-05-24,North Dakota,762062.0,67,31.38011423535816
2020-05-24,Ohio,11689100.0,68,31.535246928254853
2020-05-24,Oklahoma,3956971.0,66,29.376075697635173
2020-05-24,Oregon,4217737.0,73,37.066533220143
2020-05-24,Pennsylvania,12801989.0,70,36.14766175384202
2020-05-24,Puerto Rico,3193694.0,64,57.23447182618843
2020-05-24,Rhode Island,1059361.0,72,36.5834890901679
2020-05-24,South Carolina,5148714.0,70,30.07659619880787
2020-05-24,South Dakota,884659.0,74,31.561783537638412
2020-05-24,Tennessee,6829174.0,70,30.12412250043879
2020-05-24,Texas,28995881.0,67,35.38435908759007
2020-05-24,Utah,3205958.0,70,36.26157414952918
2020-05-24,Vermont,623989.0,71,34.52749247604173
2020-05-24,Virginia,8535519.0,70,37.32090005930292
2020-05-24,Washington,7614893.0,81,39.30118754936592
2020-05-24,West Virginia,1792147.0,63,30.168107038548573
2020-05-24,Wisconsin,5822434.0,70,32.49161732992794
2020-05-24,Wyoming,578759.0,70,34.52803929164923
2020-05-25,Alabama,4903185.0,70,
2020-05-25,Alaska,731545.0,68,
2020-05-25,Arizona,7278717.0,67,
2020-05-25,Arkansas,3017804.0,71,
2020-05-25,California,39512223.0,74,
2020-05-25,Colorado,5758736.0,75,
2020-05-25,Connecticut,3565287.0,72,
2020-05-25,Delaware,973764.0,72,
2020-05-25,District of Columbia,705749.0,0,
2020-05-25,Florida,21477737.0,71,
2020-05-25,Georgia,10617423.0,72,
2020-05-25,Hawaii,1415872.0,69,
2020-05-25,Idaho,1787065.0,68,
2020-05-25,Illinois,12671821.0,72,
2020-05-25,Indiana,6732219.0,68,
2020-05-25,Iowa,3155070.0,74,
2020-05-25,Kansas,2913314.0,69,
2020-05-25,Kentucky,4467673.0,69,
2020-05-25,Louisiana,4648794.0,73,
2020-05-25,Maine,1344212.0,71,
2020-05-25,Maryland,6045680.0,71,
2020-05-25,Massachusetts,6892503.0,76,
2020-05-25,Michigan,9986857.0,70,
2020-05-25,Minnesota,5639632.0,71,
2020-05-25,Mississippi,2976149.0,69,
2020-05-25,Missouri,6137428.0,67,
2020-05-25,Montana,1068778.0,71,
2020-05-25,Nebraska,1934408.0,74,
2020-05-25,Nevada,3080156.0,73,
2020-05-25,New Hampshire,1359711.0,72,
2020-05-25,New Jersey,8882190.0,72,
2020-05-25,New Mexico,2096829.0,71,
2020-05-25,New York,19453561.0,78,
2020-05-25,North Carolina,10488084.0,69,
2020-05-25,North Dakota,762062.0,68,
2020-05-25,Ohio,11689100.0,69,
2020-05-25,Oklahoma,3956971.0,67,
2020-05-25,Oregon,4217737.0,74,
2020-05-25,Pennsylvania,12801989.0,71,
2020-05-25,Puerto Rico,3193694.0,65,
2020-05-25,Rhode Island,1059361.0,73,
2020-05-25,South Carolina,5148714.0,71,
2020-05-25,South Dakota,884659.0,75,
2020-05-25,Tennessee,6829174.0,71,
2020-05-25,Texas,28995881.0,68,
2020-05-25,Utah,3205958.0,71,
2020-05-25,Vermont,623989.0,72,
2020-05-25,Virginia,8535519.0,71,
2020-05-25,Washington,7614893.0,82,
2020-05-25,West Virginia,1792147.0,64,
2020-05-25,Wisconsin,5822434.0,71,
2020-05-25,Wyoming,578759.0,71,
